"","LONGITUDE","LATITUDE","FLOOR"
"1209",-7641.32979999855,4864920.6295,"3"
"1210",-7639.18010000139,4864913.1301,"3"
"1211",-7641.81239999831,4864922.3139,"3"
"1212",-7636.63800000027,4864899.4731,"3"
"1213",-7637.00230000168,4864905.5323,"3"
"1214",-7637.55649999902,4864907.4662,"3"
"1215",-7636.0800999999,4864897.5261,"3"
"1216",-7656.76280000061,4864938.0258,"3"
"1217",-7638.27600000054,4864905.1872,"3"
"1218",-7638.80799999833,4864907.0441,"3"
"1219",-7640.67920000106,4864913.5322,"3"
"1220",-7646.77580000088,4864926.0546,"3"
"1221",-7667.35179999843,4864936.6705,"3"
"1222",-7659.93530000001,4864938.7962,"3"
"1223",-7661.75310000032,4864938.2754,"3"
"1224",-7669.24780000001,4864936.1268,"3"
"1225",-7684.29809999838,4864931.813,"3"
"1226",-7674.97230000049,4864934.4862,"3"
"1227",-7691.33839999884,4864928.2129,"3"
"1228",-7676.64359999821,4864934.007,"3"
"1229",-7682.55909999833,4864932.3116,"3"
"1230",-7683.85590000078,4864930.3579,"3"
"1231",-7661.47349999845,4864934.3436,"3"
"1232",-7689.51339999959,4864928.7361,"3"
"1233",-7675.40670000017,4864932.7796,"3"
"1234",-7682.08439999819,4864930.8654,"3"
"1235",-7656.76280000061,4864938.0258,"3"
"1236",-7633.72949999943,4864965.3173,"0"
"1237",-7628.13450000063,4864977.0212,"0"
"1238",-7637.25699999928,4864949.8143,"0"
"1239",-7636.20569999889,4864967.3302,"0"
"1240",-7622.05460000038,4864976.2942,"0"
"1241",-7616.55600000173,4864975.8786,"0"
"1242",-7618.58689999953,4864975.2962,"0"
"1243",-7607.24760000035,4864978.5467,"0"
"1244",-7605.41930000111,4864979.0708,"0"
"1245",-7592.73330000043,4864982.7069,"0"
"1246",-7587.04140000045,4864986.0578,"0"
"1247",-7589.00149999931,4864985.4959,"0"
"1248",-7592.71860000119,4864984.4303,"0"
"1249",-7634.50039999932,4864984.3192,"0"
"1250",-7611.05649999902,4864981.8017,"0"
"1251",-7615.52769999951,4864982.2821,"0"
"1252",-7632.14359999821,4864982.2171,"0"
"1253",-7637.22569999844,4864993.8063,"0"
"1254",-7641.03009999916,4865006.8267,"0"
"1255",-7636.63300000131,4864991.8306,"0"
"1256",-7638.84319999814,4864999.3684,"0"
"1257",-7639.41719999909,4865001.2771,"0"
"1258",-7638.06769999862,4865000.6202,"0"
"1259",-7641.62460000068,4865008.9015,"0"
"1260",-7640.97619999945,4865010.6595,"0"
"1261",-7639.07779999822,4865011.764,"0"
"1262",-7645.0887000002,4864948.9595,"0"
"1263",-7656.63569999859,4864938.026,"0"
"1264",-7632.2388000004,4864988.2492,"0"
"1265",-7650.16560000181,4864937.0569,"0"
"1266",-7643.20149999857,4864947.9906,"0"
"1267",-7661.73589999974,4864938.3039,"0"
"1268",-7669.23350000009,4864936.1548,"0"
"1269",-7674.95589999855,4864934.5144,"0"
"1270",-7667.33980000019,4864936.6978,"0"
"1271",-7680.13459999859,4864931.4921,"0"
"1272",-7684.28240000084,4864931.8414,"0"
"1273",-7682.5438000001,4864932.3395,"0"
"1274",-7676.6270999983,4864934.0356,"0"
"1275",-7685.72349999845,4864929.8903,"0"
"1276",-7675.35249999911,4864932.8629,"0"
"1277",-7661.89689999819,4864934.6188,"0"
"1278",-7646.33929999918,4864932.2718,"0"
"1279",-7643.99379999936,4864930.198,"0"
"1280",-7639.64950000122,4864915.0412,"0"
"1281",-7643.38509999961,4864928.0748,"0"
"1282",-7641.77189999819,4864922.4459,"0"
"1283",-7641.28579999879,4864920.7506,"0"
"1284",-7646.24460000172,4864925.929,"0"
"1285",-7637.72890000045,4864903.1834,"0"
"1286",-7639.1361999996,4864913.2513,"0"
"1287",-7636.96020000055,4864905.6597,"0"
"1288",-7640.70399999991,4864913.5625,"0"
"1289",-7638.27600000054,4864905.1872,"1"
"1290",-7653.34330144525,4864920.96325149,"2"
"1291",-7636.2976000011,4864898.2851,"1"
"1292",-7637.00239999965,4864905.5323,"1"
"1293",-7638.80799999833,4864907.0441,"1"
"1294",-7639.69099999964,4864914.9128,"1"
"1295",-7636.34243321791,4864916.82160952,"1"
"1296",-7637.55649999902,4864907.4662,"1"
"1297",-7639.18010000139,4864913.1301,"1"
"1298",-7641.32979999855,4864920.6295,"1"
"1299",-7641.81230000034,4864922.3139,"1"
"1300",-7643.42819999903,4864927.9508,"1"
"1301",-7646.4235999994,4864925.7571,"1"
"1302",-7644.03489999846,4864930.0668,"1"
"1303",-7656.55909999833,4864938.029,"1"
"1304",-7646.20639999956,4864932.4318,"1"
"1305",-7659.93530000001,4864938.7962,"1"
"1306",-7661.75310000032,4864938.2754,"1"
"1307",-7667.35179999843,4864936.6705,"1"
"1308",-7669.24780000001,4864936.1268,"1"
"1309",-7675.40670000017,4864932.7796,"1"
"1310",-7674.97230000049,4864934.4862,"1"
"1311",-7676.64359999821,4864934.007,"1"
"1312",-7682.55909999833,4864932.3116,"1"
"1313",-7682.08439999819,4864930.8654,"1"
"1314",-7683.85590000078,4864930.3579,"1"
"1315",-7684.29809999838,4864931.813,"1"
"1316",-7647.62629999965,4864944.4577,"1"
"1317",-7691.33839999884,4864928.2129,"1"
"1318",-7645.04190000147,4864948.918,"1"
"1319",-7650.16560000181,4864937.0569,"1"
"1320",-7689.51339999959,4864928.7361,"1"
"1321",-7632.25869999826,4864982.0603,"1"
"1322",-7643.0923999995,4864947.8138,"1"
"1323",-7633.20560000092,4864965.1088,"1"
"1324",-7633.04149999842,4864971.0121,"1"
"1325",-7637.17799999937,4864993.5206,"1"
"1326",-7635.04080000147,4864986.0639,"1"
"1327",-7634.47700000182,4864984.0975,"1"
"1328",-7638.85420000181,4864999.3676,"1"
"1329",-7636.6790000014,4864991.7787,"1"
"1330",-7639.71539999917,4865007.1604,"1"
"1331",-7641.57319999859,4865008.853,"1"
"1332",-7640.98050000146,4865006.7856,"1"
"1333",-7640.28959999979,4865009.1648,"1"
"1334",-7618.76330000162,4864975.4338,"1"
"1335",-7641.89939999953,4865014.7801,"1"
"1336",-7616.67009999976,4864979.4992,"1"
"1337",-7616.68890000135,4864976.0281,"1"
"1338",-7642.4459999986,4865016.6878,"1"
"1339",-7609.25039999932,4864978.1607,"1"
"1340",-7611.12900000066,4864977.622,"1"
"1341",-7603.19240000099,4864981.479,"1"
"1342",-7603.56509999931,4864979.7901,"1"
"1343",-7596.20320000127,4864981.9002,"1"
"1344",-7594.73699999973,4864983.9024,"1"
"1345",-7596.64869999886,4864983.3547,"1"
"1346",-7594.26410000026,4864982.4561,"1"
"1347",-7601.61620000005,4864980.3489,"1"
"1348",-7633.23669999838,4864965.0633,"2"
"1349",-7587.10229999945,4864986.091,"1"
"1350",-7635.68039999902,4864966.4493,"2"
"1351",-7589.06239999831,4864985.5291,"1"
"1352",-7632.15289999917,4864981.8639,"2"
"1353",-7635.04080000147,4864986.0639,"2"
"1354",-7634.47700000182,4864984.0975,"2"
"1355",-7628.13450000063,4864977.0212,"2"
"1356",-7633.29250000045,4864970.0588,"2"
"1357",-7636.66789999977,4864991.7398,"2"
"1358",-7638.81430000067,4864999.2282,"2"
"1359",-7637.17799999937,4864993.5206,"2"
"1360",-7639.35000000149,4865001.0981,"2"
"1361",-7640.98050000146,4865006.7856,"2"
"1362",-7641.57319999859,4865008.853,"2"
"1363",-7642.4459999986,4865016.6878,"2"
"1364",-7641.89939999953,4865014.7801,"2"
"1365",-7641.89939999953,4865014.7801,"2"
"1366",-7639.71539999917,4865007.1604,"2"
"1367",-7637.84259999916,4865000.6277,"2"
"1368",-7640.28959999979,4865009.1648,"2"
"1369",-7634.93413550779,4865007.51368535,"2"
"1370",-7618.76330000162,4864975.4338,"2"
"1371",-7622.05460000038,4864976.2942,"2"
"1372",-7616.68890000135,4864976.0281,"2"
"1373",-7611.12900000066,4864977.622,"2"
"1374",-7631.81549999863,4864988.1328,"2"
"1375",-7596.20320000127,4864981.9002,"2"
"1376",-7601.61620000005,4864980.3489,"2"
"1377",-7603.56509999931,4864979.7901,"2"
"1378",-7609.25039999932,4864978.1607,"2"
"1379",-7594.26410000026,4864982.4561,"2"
"1380",-7589.06239999831,4864985.5291,"2"
"1381",-7587.10229999945,4864986.091,"2"
"1382",-7594.73699999973,4864983.9024,"2"
"1383",-7596.64869999886,4864983.3547,"2"
"1384",-7602.09640000015,4864981.793,"2"
"1385",-7616.94619999826,4864980.0132,"2"
"1386",-7648.53040000051,4864942.8061,"2"
"1387",-7604.01779999956,4864981.2424,"2"
"1388",-7650.16560000181,4864937.0569,"2"
"1389",-7646.2862999998,4864932.3486,"2"
"1390",-7650.16560000181,4864937.0569,"2"
"1391",-7643.11780000106,4864947.8308,"2"
"1392",-7648.53040000051,4864942.8061,"2"
"1393",-7643.42819999903,4864927.9508,"2"
"1394",-7644.03489999846,4864930.0668,"2"
"1395",-7641.32979999855,4864920.6295,"2"
"1396",-7641.81239999831,4864922.3139,"2"
"1397",-7639.18010000139,4864913.1301,"2"
"1398",-7639.69099999964,4864914.9128,"2"
"1399",-7637.55649999902,4864907.4662,"2"
"1400",-7637.00230000168,4864905.5323,"2"
"1401",-7636.62260000035,4864899.4196,"2"
"1402",-7636.08359999955,4864897.5382,"2"
"1403",-7638.80799999833,4864907.0441,"2"
"1404",-7640.67920000106,4864913.5322,"2"
"1405",-7638.27600000054,4864905.1872,"2"
"1406",-7661.75310000032,4864938.2754,"2"
"1407",-7656.48750000075,4864938.0895,"2"
"1408",-7659.93530000001,4864938.7962,"2"
"1409",-7646.80570000038,4864925.9513,"2"
"1410",-7667.35179999843,4864936.6705,"2"
"1411",-7674.97230000049,4864934.4862,"2"
"1412",-7669.24780000001,4864936.1268,"2"
"1413",-7682.55909999833,4864932.3116,"2"
"1414",-7676.64359999821,4864934.007,"2"
"1415",-7684.29809999838,4864931.813,"2"
"1416",-7689.51339999959,4864928.7361,"2"
"1417",-7691.33839999884,4864928.2129,"2"
"1418",-7682.08439999819,4864930.8654,"2"
"1419",-7633.46939999983,4864965.3384,"3"
"1420",-7661.55820000172,4864934.3436,"2"
"1421",-7683.85590000078,4864930.3579,"2"
"1422",-7675.37170000002,4864932.7897,"2"
"1423",-7631.89490000159,4864981.9169,"3"
"1424",-7635.29940000176,4864966.3435,"3"
"1425",-7633.38659999892,4864970.1708,"3"
"1426",-7628.13450000063,4864977.0212,"3"
"1427",-7616.68890000135,4864976.0281,"3"
"1428",-7622.32580000162,4864976.6117,"3"
"1429",-7611.12900000066,4864977.622,"3"
"1430",-7609.25039999932,4864978.1607,"3"
"1431",-7618.76330000162,4864975.4338,"3"
"1432",-7603.56509999931,4864979.7901,"3"
"1433",-7601.61620000005,4864980.3489,"3"
"1434",-7594.26410000026,4864982.4561,"3"
"1435",-7596.20320000127,4864981.9002,"3"
"1436",-7587.10229999945,4864986.091,"3"
"1437",-7603.15450000018,4864981.4898,"3"
"1438",-7594.73699999973,4864983.9024,"3"
"1439",-7589.06239999831,4864985.5291,"3"
"1440",-7596.64869999886,4864983.3547,"3"
"1441",-7637.17799999937,4864993.5206,"3"
"1442",-7635.04080000147,4864986.0639,"3"
"1443",-7636.6660999991,4864991.7337,"3"
"1444",-7617.12480000034,4864979.6095,"3"
"1445",-7634.47700000182,4864984.0975,"3"
"1446",-7638.83089999855,4864999.2862,"3"
"1447",-7639.35000000149,4865001.0981,"3"
"1448",-7641.57319999859,4865008.853,"3"
"1449",-7640.98050000146,4865006.7856,"3"
"1450",-7639.71539999917,4865007.1604,"3"
"1451",-7642.4459999986,4865016.6878,"3"
"1452",-7640.28959999979,4865009.1648,"3"
"1453",-7637.83909999952,4865000.6157,"3"
"1454",-7641.89939999953,4865014.7801,"3"
"1455",-7643.13899999857,4864947.852,"3"
"1456",-7647.26579999924,4864945.2348,"3"
"1457",-7632.03370000049,4864987.6104,"3"
"1458",-7644.94530000165,4864948.8147,"3"
"1459",-7641.81239999831,4864922.3139,"3"
"1460",-7650.16560000181,4864937.0569,"3"
"1461",-7643.42819999903,4864927.9508,"3"
"1462",-7646.30759999901,4864932.3486,"3"
"1463",-7644.03489999846,4864930.0668,"3"
"1464",-7639.18010000139,4864913.1301,"3"
"1465",-7639.69099999964,4864914.9128,"3"
"1466",-7641.32979999855,4864920.6295,"3"
"1467",-7637.55649999902,4864907.4662,"3"
"1468",-7636.63800000027,4864899.4731,"3"
"1469",-7637.00230000168,4864905.5323,"3"
"1470",-7636.0800999999,4864897.5261,"3"
"1471",-7638.80799999833,4864907.0441,"3"
"1472",-7638.27600000054,4864905.1872,"3"
"1473",-7656.76280000061,4864938.0258,"3"
"1474",-7646.77580000088,4864926.0546,"3"
"1475",-7640.67920000106,4864913.5322,"3"
"1476",-7659.93530000001,4864938.7962,"3"
"1477",-7669.24780000001,4864936.1268,"3"
"1478",-7667.35179999843,4864936.6705,"3"
"1479",-7661.75310000032,4864938.2754,"3"
"1480",-7676.64359999821,4864934.007,"3"
"1481",-7674.97230000049,4864934.4862,"3"
"1482",-7689.51339999959,4864928.7361,"3"
"1483",-7691.33839999884,4864928.2129,"3"
"1484",-7683.85590000078,4864930.3579,"3"
"1485",-7682.55909999833,4864932.3116,"3"
"1486",-7684.29809999838,4864931.813,"3"
"1487",-7675.40670000017,4864932.7796,"3"
"1488",-7656.76280000061,4864938.0258,"3"
"1489",-7661.47349999845,4864934.3436,"3"
"1490",-7637.25699999928,4864949.8143,"0"
"1491",-7633.72949999943,4864965.3173,"0"
"1492",-7628.13450000063,4864977.0212,"0"
"1493",-7636.20569999889,4864967.3302,"0"
"1494",-7622.05460000038,4864976.2942,"0"
"1495",-7618.58689999953,4864975.2962,"0"
"1496",-7616.55600000173,4864975.8786,"0"
"1497",-7607.24760000035,4864978.5467,"0"
"1498",-7592.73330000043,4864982.7069,"0"
"1499",-7605.41930000111,4864979.0708,"0"
"1500",-7592.71860000119,4864984.4303,"0"
"1501",-7589.00149999931,4864985.4959,"0"
"1502",-7587.04140000045,4864986.0578,"0"
"1503",-7611.05649999902,4864981.8017,"0"
"1504",-7615.52769999951,4864982.2821,"0"
"1505",-7637.22569999844,4864993.8063,"0"
"1506",-7636.63300000131,4864991.8306,"0"
"1507",-7634.50039999932,4864984.3192,"0"
"1508",-7632.14359999821,4864982.2171,"0"
"1509",-7641.62460000068,4865008.9015,"0"
"1510",-7638.84319999814,4864999.3684,"0"
"1511",-7641.03009999916,4865006.8267,"0"
"1512",-7639.41719999909,4865001.2771,"0"
"1513",-7639.07779999822,4865011.764,"0"
"1514",-7638.06769999862,4865000.6202,"0"
"1515",-7640.97619999945,4865010.6595,"0"
"1516",-7645.0887000002,4864948.9595,"0"
"1517",-7643.20149999857,4864947.9906,"0"
"1518",-7632.2388000004,4864988.2492,"0"
"1519",-7667.33980000019,4864936.6978,"0"
"1520",-7650.16560000181,4864937.0569,"0"
"1521",-7656.63569999859,4864938.026,"0"
"1522",-7661.73589999974,4864938.3039,"0"
"1523",-7682.5438000001,4864932.3395,"0"
"1524",-7669.23350000009,4864936.1548,"0"
"1525",-7684.28240000084,4864931.8414,"0"
"1526",-7676.6270999983,4864934.0356,"0"
"1527",-7674.95589999855,4864934.5144,"0"
"1528",-7680.13459999859,4864931.4921,"0"
"1529",-7661.89689999819,4864934.6188,"0"
"1530",-7675.35249999911,4864932.8629,"0"
"1531",-7685.72349999845,4864929.8903,"0"
"1532",-7641.77189999819,4864922.4459,"0"
"1533",-7643.38509999961,4864928.0748,"0"
"1534",-7646.33929999918,4864932.2718,"0"
"1535",-7646.24460000172,4864925.929,"0"
"1536",-7643.99379999936,4864930.198,"0"
"1537",-7641.28579999879,4864920.7506,"0"
"1538",-7639.1361999996,4864913.2513,"0"
"1539",-7639.64950000122,4864915.0412,"0"
"1540",-7640.70399999991,4864913.5625,"0"
"1541",-7638.27600000054,4864905.1872,"1"
"1542",-7637.72890000045,4864903.1834,"0"
"1543",-7636.96020000055,4864905.6597,"0"
"1544",-7636.2976000011,4864898.2851,"1"
"1545",-7653.34330144525,4864920.96325149,"2"
"1546",-7638.80799999833,4864907.0441,"1"
"1547",-7639.18010000139,4864913.1301,"1"
"1548",-7637.00239999965,4864905.5323,"1"
"1549",-7637.55649999902,4864907.4662,"1"
"1550",-7639.69099999964,4864914.9128,"1"
"1551",-7641.32979999855,4864920.6295,"1"
"1552",-7636.34243321791,4864916.82160952,"1"
"1553",-7643.42819999903,4864927.9508,"1"
"1554",-7641.81230000034,4864922.3139,"1"
"1555",-7644.03489999846,4864930.0668,"1"
"1556",-7646.4235999994,4864925.7571,"1"
"1557",-7646.20639999956,4864932.4318,"1"
"1558",-7643.42819999903,4864927.9508,"1"
"1559",-7669.24780000001,4864936.1268,"1"
"1560",-7659.93530000001,4864938.7962,"1"
"1561",-7661.75310000032,4864938.2754,"1"
"1562",-7667.35179999843,4864936.6705,"1"
"1563",-7656.55909999833,4864938.029,"1"
"1564",-7682.08439999819,4864930.8654,"1"
"1565",-7676.64359999821,4864934.007,"1"
"1566",-7675.40670000017,4864932.7796,"1"
"1567",-7674.97230000049,4864934.4862,"1"
"1568",-7684.29809999838,4864931.813,"1"
"1569",-7682.55909999833,4864932.3116,"1"
"1570",-7691.33839999884,4864928.2129,"1"
"1571",-7689.51339999959,4864928.7361,"1"
"1572",-7683.85590000078,4864930.3579,"1"
"1573",-7650.16560000181,4864937.0569,"1"
"1574",-7645.04190000147,4864948.918,"1"
"1575",-7643.0923999995,4864947.8138,"1"
"1576",-7647.62629999965,4864944.4577,"1"
"1577",-7634.47700000182,4864984.0975,"1"
"1578",-7632.25869999826,4864982.0603,"1"
"1579",-7633.04149999842,4864971.0121,"1"
"1580",-7635.04080000147,4864986.0639,"1"
"1581",-7633.20560000092,4864965.1088,"1"
"1582",-7639.35000000149,4865001.0981,"1"
"1583",-7637.17799999937,4864993.5206,"1"
"1584",-7636.6790000014,4864991.7787,"1"
"1585",-7638.85420000181,4864999.3676,"1"
"1586",-7639.71539999917,4865007.1604,"1"
"1587",-7640.28959999979,4865009.1648,"1"
"1588",-7640.98050000146,4865006.7856,"1"
"1589",-7641.89939999953,4865014.7801,"1"
"1590",-7641.57319999859,4865008.853,"1"
"1591",-7618.76330000162,4864975.4338,"1"
"1592",-7642.4459999986,4865016.6878,"1"
"1593",-7616.68890000135,4864976.0281,"1"
"1594",-7616.67009999976,4864979.4992,"1"
"1595",-7601.61620000005,4864980.3489,"1"
"1596",-7603.56509999931,4864979.7901,"1"
"1597",-7609.25039999932,4864978.1607,"1"
"1598",-7603.19240000099,4864981.479,"1"
"1599",-7611.12900000066,4864977.622,"1"
"1600",-7596.20320000127,4864981.9002,"1"
"1601",-7596.64869999886,4864983.3547,"1"
"1602",-7594.73699999973,4864983.9024,"1"
"1603",-7594.26410000026,4864982.4561,"1"
"1604",-7633.23669999838,4864965.0633,"2"
"1605",-7589.06239999831,4864985.5291,"1"
"1606",-7587.10229999945,4864986.091,"1"
"1607",-7635.68039999902,4864966.4493,"2"
"1608",-7633.29250000045,4864970.0588,"2"
"1609",-7634.47700000182,4864984.0975,"2"
"1610",-7628.13450000063,4864977.0212,"2"
"1611",-7635.04080000147,4864986.0639,"2"
"1612",-7632.15289999917,4864981.8639,"2"
"1613",-7636.66789999977,4864991.7398,"2"
"1614",-7639.35000000149,4865001.0981,"2"
"1615",-7637.17799999937,4864993.5206,"2"
"1616",-7638.81430000067,4864999.2282,"2"
"1617",-7641.57319999859,4865008.853,"2"
"1618",-7642.4459999986,4865016.6878,"2"
"1619",-7641.89939999953,4865014.7801,"2"
"1620",-7641.89939999953,4865014.7801,"2"
"1621",-7640.98050000146,4865006.7856,"2"
"1622",-7640.28959999979,4865009.1648,"2"
"1623",-7639.71539999917,4865007.1604,"2"
"1624",-7637.84259999916,4865000.6277,"2"
"1625",-7634.93413550779,4865007.51368535,"2"
"1626",-7631.81549999863,4864988.1328,"2"
"1627",-7622.05460000038,4864976.2942,"2"
"1628",-7611.12900000066,4864977.622,"2"
"1629",-7618.76330000162,4864975.4338,"2"
"1630",-7616.68890000135,4864976.0281,"2"
"1631",-7596.20320000127,4864981.9002,"2"
"1632",-7609.25039999932,4864978.1607,"2"
"1633",-7603.56509999931,4864979.7901,"2"
"1634",-7601.61620000005,4864980.3489,"2"
"1635",-7587.10229999945,4864986.091,"2"
"1636",-7589.06239999831,4864985.5291,"2"
"1637",-7594.73699999973,4864983.9024,"2"
"1638",-7596.64869999886,4864983.3547,"2"
"1639",-7594.26410000026,4864982.4561,"2"
"1640",-7616.94619999826,4864980.0132,"2"
"1641",-7648.53040000051,4864942.8061,"2"
"1642",-7604.01779999956,4864981.2424,"2"
"1643",-7602.09640000015,4864981.793,"2"
"1644",-7643.11780000106,4864947.8308,"2"
"1645",-7646.2862999998,4864932.3486,"2"
"1646",-7648.53040000051,4864942.8061,"2"
"1647",-7650.16560000181,4864937.0569,"2"
"1648",-7644.03489999846,4864930.0668,"2"
"1649",-7643.42819999903,4864927.9508,"2"
"1650",-7641.32979999855,4864920.6295,"2"
"1651",-7639.18010000139,4864913.1301,"2"
"1652",-7641.81239999831,4864922.3139,"2"
"1653",-7639.69099999964,4864914.9128,"2"
"1654",-7636.62260000035,4864899.4196,"2"
"1655",-7637.55649999902,4864907.4662,"2"
"1656",-7636.08359999955,4864897.5382,"2"
"1657",-7637.00230000168,4864905.5323,"2"
"1658",-7638.80799999833,4864907.0441,"2"
"1659",-7640.67920000106,4864913.5322,"2"
"1660",-7638.27600000054,4864905.1872,"2"
"1661",-7656.48750000075,4864938.0895,"2"
"1662",-7646.80570000038,4864925.9513,"2"
"1663",-7667.35179999843,4864936.6705,"2"
"1664",-7659.93530000001,4864938.7962,"2"
"1665",-7661.75310000032,4864938.2754,"2"
"1666",-7669.24780000001,4864936.1268,"2"
"1667",-7674.97230000049,4864934.4862,"2"
"1668",-7682.55909999833,4864932.3116,"2"
"1669",-7691.33839999884,4864928.2129,"2"
"1670",-7684.29809999838,4864931.813,"2"
"1671",-7676.64359999821,4864934.007,"2"
"1672",-7689.51339999959,4864928.7361,"2"
"1673",-7675.37170000002,4864932.7897,"2"
"1674",-7683.85590000078,4864930.3579,"2"
"1675",-7682.08439999819,4864930.8654,"2"
"1676",-7633.46939999983,4864965.3384,"3"
"1677",-7628.13450000063,4864977.0212,"3"
"1678",-7633.38659999892,4864970.1708,"3"
"1679",-7661.55820000172,4864934.3436,"2"
"1680",-7635.29940000176,4864966.3435,"3"
"1681",-7616.68890000135,4864976.0281,"3"
"1682",-7631.89490000159,4864981.9169,"3"
"1683",-7622.32580000162,4864976.6117,"3"
"1684",-7618.76330000162,4864975.4338,"3"
"1685",-7611.12900000066,4864977.622,"3"
"1686",-7596.20320000127,4864981.9002,"3"
"1687",-7601.61620000005,4864980.3489,"3"
"1688",-7609.25039999932,4864978.1607,"3"
"1689",-7603.56509999931,4864979.7901,"3"
"1690",-7587.10229999945,4864986.091,"3"
"1691",-7594.26410000026,4864982.4561,"3"
"1692",-7594.73699999973,4864983.9024,"3"
"1693",-7589.06239999831,4864985.5291,"3"
"1694",-7596.64869999886,4864983.3547,"3"
"1695",-7635.04080000147,4864986.0639,"3"
"1696",-7634.47700000182,4864984.0975,"3"
"1697",-7617.12480000034,4864979.6095,"3"
"1698",-7603.15450000018,4864981.4898,"3"
"1699",-7636.6660999991,4864991.7337,"3"
"1700",-7637.17799999937,4864993.5206,"3"
"1701",-7639.35000000149,4865001.0981,"3"
"1702",-7638.83089999855,4864999.2862,"3"
"1703",-7641.57319999859,4865008.853,"3"
"1704",-7639.71539999917,4865007.1604,"3"
"1705",-7642.4459999986,4865016.6878,"3"
"1706",-7640.98050000146,4865006.7856,"3"
"1707",-7640.28959999979,4865009.1648,"3"
"1708",-7644.94530000165,4864948.8147,"3"
"1709",-7637.83909999952,4865000.6157,"3"
"1710",-7643.13899999857,4864947.852,"3"
"1711",-7632.03370000049,4864987.6104,"3"
"1712",-7650.16560000181,4864937.0569,"3"
"1713",-7646.30759999901,4864932.3486,"3"
"1714",-7647.26579999924,4864945.2348,"3"
"1715",-7644.03489999846,4864930.0668,"3"
"1716",-7643.42819999903,4864927.9508,"3"
"1717",-7639.69099999964,4864914.9128,"3"
"1718",-7639.18010000139,4864913.1301,"3"
"1719",-7641.81239999831,4864922.3139,"3"
"1720",-7641.32979999855,4864920.6295,"3"
"1721",-7637.00230000168,4864905.5323,"3"
"1722",-7638.27600000054,4864905.1872,"3"
"1723",-7636.0800999999,4864897.5261,"3"
"1724",-7637.55649999902,4864907.4662,"3"
"1725",-7636.63800000027,4864899.4731,"3"
"1726",-7640.67920000106,4864913.5322,"3"
"1727",-7656.76280000061,4864938.0258,"3"
"1728",-7638.80799999833,4864907.0441,"3"
"1729",-7646.77580000088,4864926.0546,"3"
"1730",-7667.35179999843,4864936.6705,"3"
"1731",-7661.75310000032,4864938.2754,"3"
"1732",-7669.24780000001,4864936.1268,"3"
"1733",-7674.97230000049,4864934.4862,"3"
"1734",-7659.93530000001,4864938.7962,"3"
"1735",-7684.29809999838,4864931.813,"3"
"1736",-7676.64359999821,4864934.007,"3"
"1737",-7691.33839999884,4864928.2129,"3"
"1738",-7682.55909999833,4864932.3116,"3"
"1739",-7689.51339999959,4864928.7361,"3"
"1740",-7682.08439999819,4864930.8654,"3"
"1741",-7661.47349999845,4864934.3436,"3"
"1742",-7683.85590000078,4864930.3579,"3"
"1743",-7675.40670000017,4864932.7796,"3"
"1744",-7656.76280000061,4864938.0258,"3"
"1745",-7637.25699999928,4864949.8143,"0"
"1746",-7636.20569999889,4864967.3302,"0"
"1747",-7633.72949999943,4864965.3173,"0"
"1748",-7622.05460000038,4864976.2942,"0"
"1749",-7628.13450000063,4864977.0212,"0"
"1750",-7616.55600000173,4864975.8786,"0"
"1751",-7618.58689999953,4864975.2962,"0"
"1752",-7607.24760000035,4864978.5467,"0"
"1753",-7587.04140000045,4864986.0578,"0"
"1754",-7605.41930000111,4864979.0708,"0"
"1755",-7589.00149999931,4864985.4959,"0"
"1756",-7592.73330000043,4864982.7069,"0"
"1757",-7615.52769999951,4864982.2821,"0"
"1758",-7634.50039999932,4864984.3192,"0"
"1759",-7632.14359999821,4864982.2171,"0"
"1760",-7592.71860000119,4864984.4303,"0"
"1761",-7611.05649999902,4864981.8017,"0"
"1762",-7636.63300000131,4864991.8306,"0"
"1763",-7641.03009999916,4865006.8267,"0"
"1764",-7637.22569999844,4864993.8063,"0"
"1765",-7638.84319999814,4864999.3684,"0"
"1766",-7639.41719999909,4865001.2771,"0"
"1767",-7640.97619999945,4865010.6595,"0"
"1768",-7638.06769999862,4865000.6202,"0"
"1769",-7641.62460000068,4865008.9015,"0"
"1770",-7639.07779999822,4865011.764,"0"
"1771",-7656.63569999859,4864938.026,"0"
"1772",-7643.20149999857,4864947.9906,"0"
"1773",-7650.16560000181,4864937.0569,"0"
"1774",-7632.2388000004,4864988.2492,"0"
"1775",-7645.0887000002,4864948.9595,"0"
"1776",-7669.23350000009,4864936.1548,"0"
"1777",-7667.33980000019,4864936.6978,"0"
"1778",-7674.95589999855,4864934.5144,"0"
"1779",-7661.73589999974,4864938.3039,"0"
"1780",-7680.13459999859,4864931.4921,"0"
"1781",-7685.72349999845,4864929.8903,"0"
"1782",-7684.28240000084,4864931.8414,"0"
"1783",-7682.5438000001,4864932.3395,"0"
"1784",-7676.6270999983,4864934.0356,"0"
"1785",-7675.35249999911,4864932.8629,"0"
"1786",-7646.33929999918,4864932.2718,"0"
"1787",-7661.89689999819,4864934.6188,"0"
"1788",-7643.99379999936,4864930.198,"0"
"1789",-7641.77189999819,4864922.4459,"0"
"1790",-7641.28579999879,4864920.7506,"0"
"1791",-7639.64950000122,4864915.0412,"0"
"1792",-7646.24460000172,4864925.929,"0"
